SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub,,,,,,,,,,
134278,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,281,,145.50,D2758,8.9,1.8,62.9,26.9,97.1,63.4,25.9,99.1,4.6,3.8,14.7,,19.7,98.1,4.2,14.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134278,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,281,,131.90,D2759,8.0,1.6,66.4,33.0,98.7,64.7,31.2,98.6,3.1,3.5,15.0,,19.9,98.7,3.3,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,156.70,D2376,8.5,1.7,67.0,30.8,98.8,69.0,28.3,98.7,4.3,5.3,14.9,,19.9,98.8,4.8,14.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,150.00,D2375,7.6,1.6,67.0,27.4,98.1,66.3,29.2,98.0,4.1,3.9,15.7,,20.6,98.1,4.0,15.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,152.70,D2377,7.9,1.6,65.5,34.2,98.5,66.0,27.4,97.9,3.0,2.7,15.6,,20.2,98.2,2.8,15.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,162.30,D2378,9.1,1.8,68.0,31.7,99.8,69.0,32.9,98.6,5.1,3.3,15.0,,20.2,99.2,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,150.60,D2379,7.9,1.6,65.2,28.7,98.6,65.9,29.3,99.1,3.5,2.9,15.4,,20.8,98.9,3.2,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,120.30,D2380,6.5,1.3,70.6,28.5,99.3,69.3,28.6,99.8,5.8,5.7,13.6,,19.5,99.6,5.8,13.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,127.00,D2381,8.4,1.6,68.9,33.7,100.1,68.6,31.8,99.7,5.6,5.4,13.9,,18.7,99.9,5.5,13.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,141.80,D2382,8.3,1.6,72.5,30.0,100.1,71.2,35.0,99.9,6.0,6.5,13.2,,19.6,100.0,6.2,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,135.60,D2383,7.7,1.5,69.8,28.7,98.6,70.3,28.6,99.7,6.8,5.9,13.5,,19.8,99.2,6.4,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,131.80,D2384,8.6,1.7,72.1,30.5,100.7,69.6,28.8,99.6,6.5,5.6,13.1,,19.5,100.2,6.1,13.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,122.30,D2385,7.1,1.4,65.0,32.7,100.5,67.1,27.9,99.4,4.5,4.3,15.0,,19.1,100.0,4.4,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,115.90,D2386,7.3,1.4,68.5,25.3,99.3,67.0,24.1,99.2,5.0,4.4,15.0,,19.4,99.3,4.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,119.10,D2387,6.6,1.2,69.6,26.1,99.9,69.4,26.2,98.8,5.4,5.7,14.0,,18.8,99.4,5.6,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,121.30,D2388,7.0,1.4,67.0,32.1,100.6,66.0,35.6,100.4,4.6,4.4,15.0,,19.9,100.5,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,97.40,D2389,5.7,1.1,63.9,29.7,101.1,63.3,26.8,100.6,3.5,3.3,15.1,,19.5,100.9,3.4,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,111.30,D2390,6.8,1.3,67.1,26.0,100.2,67.8,27.1,99.1,5.0,5.5,14.5,,19.5,99.7,5.3,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,118.90,D2391,7.4,1.4,67.4,24.9,99.5,67.9,23.6,99.6,5.7,4.7,14.0,,19.4,99.6,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134279,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,282,,136.80,D2392,7.8,1.5,67.4,23.2,98.8,69.1,27.2,99.6,5.9,4.9,14.5,,19.3,99.2,5.4,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,130.23,D1000,5.2,1.0,71.1,27.9,99.7,71.3,25.1,99.0,5.9,6.1,12.5,,19.0,99.4,6.0,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,,,,,,,,,,,,,,,,,,,nf,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,124.86,D1001,4.7,0.9,70.7,29.9,98.4,70.6,30.3,99.9,6.1,6.6,13.0,,19.2,99.2,6.3,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,136.28,D1002,5.0,1.0,69.0,27.9,100.0,70.1,22.8,99.5,5.7,5.8,13.5,,19.0,99.8,5.7,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,93.56,D1003,3.7,0.7,68.5,29.9,99.8,68.6,29.9,100.0,5.3,4.5,15.0,,19.4,99.9,4.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,121.83,D1004,4.5,0.9,70.5,29.4,99.9,71.1,31.8,99.8,6.6,6.7,13.8,,19.1,99.9,6.7,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,114.18,D1005,4.7,0.9,72.3,30.4,100.4,71.0,32.8,98.8,6.4,5.7,13.0,,18.7,99.6,6.1,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,112.77,D1008,3.9,0.8,67.0,29.6,98.1,66.9,27.3,98.9,4.1,4.3,15.0,,19.3,98.5,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,115.11,D1007,4.2,0.8,68.7,30.7,99.6,67.5,26.7,99.2,4.8,4.6,14.8,,19.4,99.4,4.7,14.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,118.96,D1006,4.5,0.9,66.1,27.9,99.9,66.7,27.8,100.4,3.9,4.2,15.5,,19.8,100.2,4.1,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,105.21,D1009,3.4,0.7,62.6,24.4,99.5,64.0,24.7,100.0,2.9,3.1,16.5,,20.0,99.8,3.0,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,87.72,D1010,3.6,0.7,58.3,24.6,99.1,58.5,24.4,99.7,2.7,2.3,16.8,,19.9,99.4,2.5,16.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,126.05,D1011,4.3,0.9,65.0,25.2,99.2,66.0,25.3,99.7,2.6,2.7,17.0,,20.7,99.5,2.6,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,129.99,D1012,4.1,0.8,65.0,25.9,99.9,65.9,28.4,99.7,3.1,2.2,16.5,,20.5,99.8,2.7,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,117.65,D1013,4.0,0.8,63.0,26.1,99.9,63.1,24.2,100.2,2.7,2.6,16.3,,20.3,100.1,2.7,16.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,128.13,D1014,4.9,1.0,63.6,23.7,99.9,64.7,23.8,99.7,4.0,3.0,16.0,,20.4,99.8,3.5,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,124.81,D1015,5.0,1.0,68.9,25.3,100.3,68.9,25.6,100.0,4.4,4.3,15.5,,19.9,100.2,4.3,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134280,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,283,,122.65,D1016,4.9,1.0,67.9,25.4,99.9,67.6,23.8,99.1,4.9,5.3,15.5,,20.1,99.5,5.1,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,112.99,D0601,3.8,0.8,61.7,30.2,99.3,62.5,29.6,99.5,3.0,3.3,16.2,,20.0,99.4,3.2,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,103.11,D0602,3.6,0.7,63.8,33.3,99.0,62.9,34.8,100.7,4.2,4.3,15.0,,19.2,99.9,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,113.63,D0603,3.6,0.7,67.2,25.9,98.7,68.0,26.4,99.0,4.7,4.4,15.1,,20.2,98.9,4.6,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,101.45,D0604,3.7,0.7,66.7,31.2,99.5,68.1,26.6,99.4,4.7,4.5,15.0,,19.4,99.5,4.6,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,133.50,D0605,4.4,0.9,66.4,26.1,99.2,65.8,24.9,99.3,4.2,4.3,16.0,,20.4,99.3,4.3,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,127.13,D0606,4.3,0.9,66.5,27.8,100.0,65.3,23.9,98.7,3.6,2.9,16.2,,20.9,99.4,3.2,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,138.28,D0607,4.4,0.9,66.4,27.3,99.7,64.8,23.9,99.8,2.8,3.6,16.1,,20.7,99.8,3.2,16.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,136.04,D0608,4.0,0.8,65.6,26.7,99.9,64.9,27.9,99.5,2.9,3.2,16.0,,20.1,99.7,3.1,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,,,,,,,,,,,,,,,,,,,nf,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,108.95,D0609,3.8,0.8,61.5,22.9,99.2,59.5,21.3,99.3,2.5,2.1,16.4,,20.5,99.3,2.3,16.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,124.06,D0610,4.0,0.8,64.3,23.7,99.2,62.4,23.6,99.3,2.7,3.2,16.0,,19.5,99.3,2.9,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,107.60,D0611,3.3,0.6,56.7,22.1,99.1,57.7,23.0,99.0,1.3,1.5,17.0,,19.2,99.1,1.4,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,96.40,D0612,3.6,0.7,59.7,25.2,99.9,58.3,23.7,99.5,2.2,2.1,16.4,,19.7,99.7,2.1,16.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,120.28,D0613,3.6,0.7,65.6,25.2,99.5,64.1,23.7,99.4,4.1,3.8,16.0,,18.4,99.5,4.0,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,122.56,D0614,4.1,0.8,70.0,28.8,98.5,69.6,27.1,98.8,4.8,4.7,14.3,,19.3,98.7,4.7,14.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,139.71,D0615,4.3,0.8,62.9,25.9,99.2,62.9,23.9,99.0,2.6,2.5,16.0,,19.5,99.1,2.5,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,137.90,D0616,5.2,1.0,64.1,23.2,98.4,65.3,25.1,99.1,3.1,3.6,16.0,,19.6,98.8,3.3,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134281,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,284,,135.57,D0617,4.2,0.8,65.7,24.1,99.1,63.5,25.5,99.0,2.6,3.1,16.0,,19.2,99.1,2.9,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,159.78,D1696,5.5,1.1,65.5,27.4,99.2,65.8,26.4,99.2,4.4,4.2,15.2,,19.2,99.2,4.3,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,134.94,D1697,6.1,1.2,64.3,25.9,99.0,65.2,24.5,99.5,4.9,4.4,15.0,,19.0,99.3,4.6,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,158.94,D1699,6.1,1.1,60.5,24.4,100.7,55.1,20.9,99.3,2.2,2.2,16.8,,18.7,100.0,2.2,16.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,166.93,D1700,5.8,1.1,62.8,24.8,99.6,62.2,25.2,100.0,3.9,4.1,15.2,,18.8,99.8,4.0,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,129.00,D1701,5.8,1.1,59.5,24.8,98.8,63.7,25.4,100.1,3.8,3.9,15.2,,18.0,99.5,3.8,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,139.13,D1702,6.4,1.2,57.7,24.4,99.7,57.9,26.2,99.5,3.2,3.3,15.4,,19.1,99.6,3.3,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,106.69,D1703,6.0,1.2,70.1,30.0,98.4,69.2,29.5,99.4,4.5,4.1,14.2,,20.1,98.9,4.3,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,114.18,D1704,6.6,1.4,61.9,29.5,99.5,62.4,24.2,99.3,2.6,2.7,16.2,,20.6,99.4,2.6,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,107.40,D1705,5.9,1.2,64.5,32.4,99.3,64.1,29.1,99.2,3.4,3.1,16.0,,19.6,99.3,3.2,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,114.48,D1706,6.4,1.2,61.6,28.6,99.3,62.0,30.8,99.5,2.5,2.3,16.4,,19.2,99.4,2.4,16.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,99.59,D1707,6.8,1.3,65.5,30.5,97.7,67.2,29.1,99.2,4.1,3.9,15.0,,19.9,98.5,4.0,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,110.27,D1708,8.1,1.6,66.2,33.2,99.7,64.4,27.4,99.9,3.5,2.8,15.4,,20.2,99.8,3.1,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,96.37,D1709,8.8,1.7,65.2,29.4,99.0,65.5,37.8,99.2,3.6,2.9,16.0,,19.0,99.1,3.2,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,88.25,D1710,9.2,1.8,67.1,27.7,99.1,64.7,24.9,98.5,3.1,3.5,15.0,,20.0,98.8,3.3,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,84.65,D1711,8.7,1.7,65.3,34.0,99.2,65.4,29.2,98.8,2.7,2.7,15.2,,19.4,99.0,2.7,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,100.41,D1712,8.4,1.6,68.8,28.1,99.3,66.3,27.4,99.1,3.9,3.8,15.2,,19.3,99.2,3.9,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,85.87,D1713,9.6,1.9,68.5,24.5,98.6,70.0,28.1,99.6,5.6,4.3,14.0,,19.9,99.1,4.9,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134282,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,285,,106.73,D1714,8.8,1.7,68.6,35.3,100.1,68.1,32.1,99.7,5.2,4.9,14.2,,19.7,99.9,5.0,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,147.68,D2464,7.6,1.6,66.7,26.5,99.2,63.4,28.3,98.9,3.4,3.7,15.0,,21.5,99.1,3.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,163.44,D2465,9.1,2.0,66.4,32.7,99.1,66.6,29.9,99.4,3.9,3.5,15.5,,22.1,99.3,3.7,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,151.80,D2466,9.1,1.9,67.5,34.1,100.4,66.4,34.0,99.4,3.9,4.6,14.0,,21.3,99.9,4.3,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,162.83,D2467,8.9,1.9,65.0,34.7,99.9,65.9,31.7,100.6,3.7,3.7,14.0,,20.8,100.3,3.7,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,125.46,D2468,6.4,1.4,62.6,29.2,99.1,59.7,30.0,101.0,1.7,1.6,16.5,,22.4,100.1,1.6,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,133.94,D2469,7.5,1.7,58.8,24.8,99.1,59.9,26.4,99.3,2.4,2.2,16.0,,22.2,99.2,2.3,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,145.76,D2470,7.9,1.7,64.1,26.9,99.0,63.7,25.0,99.2,2.8,2.9,16.0,,22.0,99.1,2.8,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,140.79,D2471,7.8,1.7,63.4,35.5,100.2,63.5,34.8,100.0,2.6,2.5,16.0,,21.6,100.1,2.5,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,140.76,D2472,7.8,1.7,62.5,26.2,99.6,66.8,29.2,100.4,3.3,3.8,15.5,,21.2,100.0,3.5,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,129.70,D2473,7.0,1.5,64.3,30.1,98.8,62.5,27.6,98.8,1.6,2.2,16.5,,21.5,98.8,1.9,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,136.45,D2474,7.4,1.6,64.4,28.2,98.7,64.9,30.5,100.0,1.9,2.4,16.5,,21.5,99.4,2.2,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,133.50,D2475,7.6,1.6,63.8,32.3,98.8,66.0,30.5,99.5,2.2,2.2,16.5,,21.4,99.2,2.2,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134283,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,286,,91.57,D2476,6.2,1.1,69.3,31.5,100.4,70.7,32.3,101.7,6.1,5.5,14.0,,18.0,101.1,5.8,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
